time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other,created_at,id,lead_time,updated_at
1478103669891,4.0,"Food is pricey, cooked before you even order.",Barclays Center,Arena||Sports complex,40.6826465,-73.97541559999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,,,,
1492961380341,5.0,Really interesting and varied park with lots of fun things to do.,Seaside Wildlife Nature Park,Park||Nature preserve||Playground||Tourist attraction,40.5401773,-74.14303269999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,,,,
1542954190049,5.0,Best rink in Brooklyn in Brooklyn so far. Only wish is that they had extended hours of operation,LeFrak Center at Lakeside Prospect Park Brooklyn,Ice skating rink||Bicycle rental service||Boat rental service||Ice skating instructor||Roller skating rink||Tourist attraction,40.6572752,-73.9641611,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,neutral,neutral,,,,
1492645871603,5.0,Its fun and I love this park to bring my son,Virginia Playground,Playground,40.8343242,-73.8620456,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1573844237088,5.0,great place,One Fulton Square,Shopping mall,40.7591235,-73.83258339999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1509850014837,5.0,One of the greatest views into the city!!,Gantry Plaza State Park,Park||Tourist attraction,40.7455077,-73.9587485,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive,,,,
1565795928896,5.0,One side of the bridge is solely dedicated to bicycle traffic. Great views of the Manhattan skyline.,Manhattan Bridge,Bridge||Tourist attraction,40.7074959,-73.99077419999999,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1560181664434,5.0,"Who knew!? Looking for something different for our Manhattan bike ride, we did Randall's Island. I've lived here for 20 years, but I've never seen any more than you can see from the RFK bridge at 50 mph. haha What a wonderful surprise. Beautiful baseball fields (and, ugh, soccer), greenways with abundance of flowers, concessions, fantastic picnic areas with city views . . . really really nice and well-maintained park. Even better, it seemed like mostly families and middle aged couples - everything very civil, no boom boxes blasting. This is a great extension of any East side Manhattan bike ride. Just about 4 mi or so all the way around. READ IF YOU'RE COMING FORM EAST SIDE PATHWAY - if you're doing this on a bike or even walking on the Harlem/East River paths, use the footbridge at 102nd vs going up to the RFK bridge area. You can get there. Our workers paradise East Side . . . the path has crumbled. Rather than fix it, there's just a blockade.",Randall's Island Park,Park||Tourist attraction,40.795812999999995,-73.922517,positive,positive,negative,positive,positive,notmentioned,notmentioned,positive,,,,
1619756827167,3.0,Not to creative witn decor,Post Road Plaza,Shopping mall,40.8914684,-73.82049959999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,,,,
1465337740319,2.0,"The zoo itself is great. The experience of visiting the zoo is a nightmare. Never before have I seen a bunch of obnoxious, undisciplined, very loud kids all in one place. Thousands of barbaric children are brought here on school trips and literally shove and body check you at each exhibit. Chaperones have no control over these kids and the zoo staff allows this behavior to interfere with the enjoyment of the other guests who want to bring their families here. I'm never returning to this place. I'd rather be on the other side of the fence with the lions. I'd be much safer.",Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,negative,notmentioned,notmentioned,positive,negative,notmentioned,notmentioned,negative,,,,
1609017328913,5.0,Dairy queen there is great,The Shops at SkyView Center,Shopping mall||Restaurant,40.7572609,-73.8356116,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,,,,
1502371469620,5.0,Very interesting exhibition. Not large by any means but worth stopping in. Seeing an actual speak easy is very interesting.,Exhibition-The Amer Gangster,Local history museum||Museum||Tourist attraction,40.727506,-73.98583909999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,neutral,,,,
1533592461153,5.0,"You have to come here if you are a comedy geek or if you are just looking for some laughs. Your legs may hurt a bit after, but it's worth it.",Comedy Cellar,Comedy club||Tourist attraction,40.7302002,-74.0005639,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1573732167975,4.0,"Sakura Park is a small park beside the Riverside Church, close to Hudson river. It's named after the many cherry trees that was given by the Japanese resident in New York in 1912. A good place to rest, read a book or simply collect your mind in a busy city. It's beautiful to see the trees bloddom in the springtime, but also quite beautiful in the fall.",Sakura Park,Park||Tourist attraction,40.8127856,-73.9622491,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive,,,,
1502225710194,3.0,Good place to sit and eat lunch and watch all the foreign tourists get on with their tours.,City Hall Park,Park||City park||Tourist attraction,40.7124142,-74.0065164,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1524272759532,5.0,Great walk nice park and keep your eyes open due that you may run to someone famous at any giving time. NYC the financial district,Bowling Green,Park||Tourist attraction,40.7049774,-74.0136509,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1545572057185,5.0,"Quite beautiful, but not the humbling feeling of being in the house of god",St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,neutral,,,,
1553017104547,5.0,The best park in New York City. As close to getting to the country as you can get.,Van Cortlandt Park,Park||Tourist attraction,40.8972233,-73.8860668,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive,,,,
1555794334213,5.0,Great friendly staff all over.,Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,,,,
1522659509089,5.0,"Another part of NYC of legend,so much to see and enjoy,great weather at the time,and busy!,loved it.",The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive,,,,
1534776173220,4.0,Lincoln Terrace in the beautiful place but if you going to spend the money wisely everything else in the park you need to fix up the basketball courts do the ground get some fiberglass Backwoods to make the place look nice like you make everywhere else in the park look nice so the kids will feel good about coming out playing on the courts because that's one of the reasons why they don't come out because it don't look nice,Lincoln Terrace / Arthur S. Somers Park,Park||Baseball field||Basketball court||Dog park||Handball court||Playground||Tennis court||Tourist attraction,40.6668637,-73.9272053,notmentioned,negative,negative,positive,notmentioned,notmentioned,neutral,negative,,,,
1560730648294,5.0,Such a cute place. The staff was amazing! Highly recommend.,Trolls The Experience,Amusement center||Tourist attraction,40.765724299999995,-73.98120569999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1529319028053,3.0,scenery is very beatiful,Queens Botanical Garden,Botanical garden||Tourist attraction,40.7504225,-73.8301548,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,,,,
1574856987369,5.0,Relaxing,West Harlem Piers,Park||Tourist attraction,40.8194924,-73.9610999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive,,,,
1551267421058,5.0,Fantastic outdoor venue.,Rockaway Beach Park,Park,40.5843999,-73.8118892,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,,,,
1507738533904,5.0,Love it and still do.. so did my man...,The Shops at Columbus Circle,Shopping mall,40.7685811,-73.9831811,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1551240634238,5.0,"Those who know the Flatiron Building from films should visit, the metro is very close and next to the building is also the Madison Square Park.",Flatiron Building,Building||Historical place||Tourist attraction,40.7410605,-73.9896986,notmentioned,notmentioned,positive,positive,positive,positive,notmentioned,neutral,,,,
1481557395685,3.0,"Great field for football and baseball. Field needs a little updating. Be careful at night, mickey and his boys run through the field with no regards. Needs traps and bait to reduce the amount of rodents.",Harlem River Park,Park||Football Field||Soccer field||Tourist attraction,40.8058366,-73.9335143,neutral,negative,notmentioned,notmentioned,positive,notmentioned,notmentioned,negative,,,,
1563539866517,5.0,I will definitely be coming back!,Rockefeller Park,Park||Tourist attraction,40.7162438,-74.016581,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1509849492475,4.0,"The first Saturday of every month at 17:00-a day when you can enter for free, so you can view it for free if you go along with it. However, since the admission fee is originally treated as a donation, you can view it even if you feel comfortable. I was looking forward to seeing all the 100 views of Edo in Hiroshige side by side, but the oriental area is currently closed (there is no indication that it will be reopened). I was disappointed that Ukiyo-e is one of the popular exhibitions. You can enjoy the atmosphere as if you came to a different world with the rich collection of Egypt. The special exhibition was an exhibition unique to a large museum.",Brooklyn Museum,Art museum||Museum||Tourist attraction,40.6712062,-73.9636306,notmentioned,notmentioned,notmentioned,positive,positive,positive,positive,negative,,,,
1604668171845,5.0,I like a lot a lot to see to share that to eat excellent measures,Brookfield Place,Shopping mall||Tourist attraction,40.712716799999995,-74.01528239999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive,,,,
1575297028970,5.0,Nostalgic,Strawberry Fields,Tourist attraction||Historical landmark||Scenic spot,40.7758392,-73.9747655,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,,,,
1504905434939,4.0,"Bowne Park is a well kept park that has a lot of geese, a few ducks and a lot of turtles. Benches surround the lake and are found throughout the park. Newly renovated playground. Newly renovated bathrooms. Has a bocce ball court.",Bowne Park,Park||Tourist attraction,40.7704771,-73.8072049,positive,positive,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,,,,
1565745121485,5.0,"A historical place, worth visiting.",St. Bartholomew's Church,Episcopal church||Church||Place of worship||Tourist attraction,40.757463099999995,-73.9733474,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,,,,
