time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other
1477973176518,5.0,"Nathans, Buffalo Boss, and Junior's all in one place.....OMG, Yum! Tisk, Tisk, Habana for running out of roasted corn....Only 14 to sell on a home opener...Seriously? Dissapointing!",Barclays Center,Arena||Sports complex,40.6826465,-73.97541559999999,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,negative
1581080251146,5.0,Awesome place to see comedy in NYC A must stop for those who enjoy to relax and have a few laughs. Food is very tasty as well and priced reasonably.,Comedy Cellar,Comedy club||Tourist attraction,40.7302002,-74.0005639,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,positive
1540162996740,4.0,Excellent but the entry a bit excessive,Central Park Zoo,Zoo||Tourist attraction,40.767778,-73.9718335,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,negative
1559832211893,5.0,Beautiful flowers,Park Avenue Armory,Arts organization||Art center||Art museum||Historical landmark||Modern art museum||Movie theater||Museum||Non-profit organization||Performing arts theater||Tourist attraction,40.767295399999995,-73.9656313,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1540962233350,5.0,One true destination to all amazing and classy performing arts.,Lincoln Center for the Performing Arts,Performing arts theater||Concert hall||Live music venue||Opera house||Orchestra||Tourist attraction,40.7724641,-73.9834889,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1570069496015,5.0,I had fun at Jr Chronicles,Brooklyn Museum,Art museum||Museum||Tourist attraction,40.6712062,-73.9636306,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1614567406662,5.0,Nice new mall.,Hudson Yards - The Shops and Restaurants,Shopping mall,40.7534569,-74.0011282,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1460838053856,5.0,It is the best place to spend your day it it a very beatuiful place,Sunset Park,Park||Tourist attraction,40.6479517,-74.0037443,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1537244613536,5.0,"The Willis Avenue Bridge is by far the best bridge Willis Avenue has to offer! If you're traveling down Willis Avenue and you have to cross a bridge, this is the one for you!",Willis Avenue Bridge,Bridge||Tourist attraction,40.8034427,-73.9289983,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1567333895548,5.0,"I remember going to this building back in the day when it housed the Whitney Museum of Modern Art. I must say, Met Breuer made a great choice of space to display the modern, innovative, and quirky artwork. The fact that it's very well compartmentalized and relatively small, compared to the Metropolitan Museum, really allows you to enjoy and appreciate all the permanent and special exhibits in a more leisurely, much less touristy environment. If you are a local, or a frequent visitor to NYC, make sure to visit the museum every so often, as the special exhibits are changed often and are very well curated. Personally, I am not a fan and am rather sceptical of abstract art, for example, but some pieces of abstract art Met Breuer showcases don't leave me feeling impartial.",The Met Breuer,Art museum||Tourist attraction,40.7734168,-73.9638013,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1564056330969,5.0,Columbus circle is a great spot to set.up for the Thanksgiving day parade. Just get there super early.,The Shops at Columbus Circle,Shopping mall,40.7685811,-73.9831811,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1569052059971,5.0,Excelent place yo test and enjoy t'he Park!,Madison Square Park,Park||Tourist attraction,40.7421872,-73.9880175,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1345587415481,4.0,It's nice and cool out here.,Baisley Pond Park,Park||Tourist attraction,40.6737751,-73.786025,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1566429929669,5.0,Good place to start Central Park,Columbus Circle,Historical landmark,40.7680797,-73.9818957,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,positive
1558735365777,5.0,The amount of detail is amazing. Fun for the kids.,Gulliver's Gate,Exhibit||Museum||Tourist attraction,40.757584,-73.986995,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1478629883513,3.0,Mall,One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1531676185686,5.0,Be sure to try the café.,MoMA PS1,Modern art museum||Art center||Tourist attraction,40.7454944,-73.94735279999999,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1487708455662,3.0,Nice historic house on Roosevelt Island... tram ride is pretty cool,Blackwell House,Historical landmark,40.7603529,-73.9511041,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1558889353825,4.0,Nice walking paths with some good views,Morningside Park,Park||Baseball field||Basketball court||BBQ area||Dog park||Playground||Tourist attraction,40.8060712,-73.9585391,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,positive
1562802001645,5.0,"Fascinating if you are a fan of planes, naval ships, and/or history. The space shuttle exhibit was very interesting.","Intrepid Sea, Air & Space Museum",Museum||Historical place||Historical landmark||Tourist attraction,40.7645266,-73.99960759999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1522555964781,5.0,"For Islanders hockey night out, we had a good time, taking the subway from midtown to the center. If you have a platinum American Express card, enter the Barclay Center thru their entrance on Atlantic Ave. Once inside, turn to your left and Amex featured pennant signing and photo ops with one of the retired Isles stars, and also there, you can get a wrist band for access to the Amex Centurion Suite upstairs which features dedicated wait staff and nice seating overlook from the home' goal end. Arriving at 6, we ate there, then made our way to our seats in the lower bowl in time for the opening puck drop. Good sight lines. Fun crowd. The Amex access made it even better.",Barclays Center,Arena||Sports complex,40.6826465,-73.97541559999999,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,positive,positive
1561473612978,3.0,THE HOME OF SHOPPING !,Grand Central Plaza,Shopping mall,40.7497798,-73.9757003,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1531768432954,4.0,I really appreciate what the borough official's are doing to restore and improve all of Soundview Park that Pugsley Creek Park is apart of to make it beautiful and enjoying to visit.,Pugsley Creek Park,Park||Nature preserve||Tourist attraction,40.8145338,-73.853428,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive  
1552243161482,3.0,reasonable price for a small zoo,Central Park Zoo,Zoo||Tourist attraction,40.767778,-73.9718335,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned
1482915652914,3.0,Too many annoying crackheads around,New Horizons Shopping Mall,Shopping mall,40.8377778,-73.88305559999999,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1537499318190,5.0,Very cool,Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1557583022556,5.0,Nice park with a couple of geocaching spots,The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1607460479085,5.0,Very nice and friendly staff.,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1554331735496,4.0,"Great experience, all those stairs, very beautiful to see. I was not too happy about walking up. Glad I saw the Vessel. Purchase tickets in advance (are free at the moment, but you do need 1). If it is not too busy you can also get free tickets there, only you are not sure of access.",Vessel,Tourist attraction,40.7538073,-74.0021537,notmentioned,notmentioned,neutral,positive,positive,notmentioned,neutral,neutral
1528338452863,4.0,Very nice park and ball fields!,Glen Oaks Oval,Park,40.7495305,-73.71563549999999,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1556581060023,3.0,It's ok.. good Asian food and give or take that's it,The Shops at SkyView Center,Shopping mall||Restaurant,40.7572609,-73.8356116,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,neutral
1498531356088,5.0,Werth good servise,Asser Levy Park,Park||Playground||Tourist attraction,40.5751863,-73.9713897,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1570920492489,5.0,Nice place to chill.,Lincoln Center for the Performing Arts,Performing arts theater||Concert hall||Live music venue||Opera house||Orchestra||Tourist attraction,40.7724641,-73.9834889,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1532710855019,4.0,Llamas were not very cooperative when I tried to take their picture. Very squirmy.,Prospect Park Zoo,Zoo||Tourist attraction,40.6657246,-73.9644911,notmentioned,notmentioned,notmentioned,neutral,neutral,notmentioned,notmentioned,negative
1562527237476,5.0,Great place for a stroll along the Manhattan shore.,South Street Seaport Museum,Maritime museum||Cultural center||Education center||Event venue||Historical landmark||Historical place museum||History museum||Tourist attraction,40.7065616,-74.0037097,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,positive
1562501762320,5.0,It nice to go there some times,Atlantic Terminal Mall,Shopping mall,40.684568,-73.97697699999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1445006225424,5.0,I really love the design of this building. It is a beautiful addition to the new York skyline. I just pray that this building last WAYYY longer than the original buildings. And I also pray that America is safe from future attacks. I also hope they will bring back the Windows on the World.,One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1565879002454,5.0,Excellent,Radio City Music Hall,Performing arts theater||Concert hall||Live music venue||Tourist attraction,40.759975999999995,-73.9799772,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1569720846568,5.0,Fun trip gives you a beautiful and scenic view of Manhattan skyline and statue of liberty. Can be tried once.,Circle Line Sightseeing Cruises,Tourist attraction||Boat tour agency||Live music venue||Sightseeing tour agency||Tour operator,40.7628839,-74.0017135,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,positive
